Brand UID,Brand Name ,email,KAM Name 1,Assign Date 1,KAM Name 2 ,Assigin Date 2,KAM Name 3,Assigin Date 3,KAM Name 4,Assigin Date 4,KAM Name 5,Assigin Date 5,KAM Name 6,Assigin Date 6
21955,Shree Anandhaas,malaiyarasang@anandhaas.com,Kinab Shah,01-04-2025,,,,,,,,,,
91478,The Coffee Brewery,info@thecoffeebrewery.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
44076,Zam Zam - Mini,zamzamcorporateoffice@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
52005,JAMUN,rakshay@passcodeonly.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
211786,NANDHINI DELUXE,itsupport@nandhini.com,Dilna P,01-04-2025,,,,,,,,,,
13511,Moussestruck,moussestruck@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
137321,Upsouth - Pimple Saudagar,Vijay@upsouth.in,Shitanshu Shah,01-04-2025,,,,,,,,,,
107032,YK Wadewale,amarkale98900@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
22787,Al-Baik Resturant,Yusufdelvi@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
202207,Bao Bao Mysuru,ghoshdeep7@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
77408,The Bandstand Pantry,Info@chunkies.in,Shitanshu Shah,01-04-2025,,,,,,,,,,
256016,Piggman VIP Road,symbioticfoods@gmail.com,Pradipta Sen,01-04-2025,,,,,,,,,,
97481,GlenBake,vincentmachado54@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
10030,Chinese Sticks Gondia,rahulmodi1704@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
100154,The Golden Dragon Restaurant,sphc78@hotmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
204638,Eat Some-Aundh,accounts@eatsome.in,Shitanshu Shah,01-04-2025,,,,,,,,,,
204105,Sapre Food ( Gorai ),info@saprefoods.com,Ria Bafna,01-04-2025,,,,,,,,,,
34048,Hunger Hackers,dosrfood@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
205733,Hotel Pariwar,rrfoodspune17@gmail.com,Ria Bafna,01-04-2025,,,,,,,,,,
62713,Cocoberry,sc@cocoberry.co.in,Lakshita Thakor,01-04-2025,,,,,,,,,,
46862,The Matka Khichdi,thematkakhichdi@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
43181,Sadakchaap,sannat174@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
34431,Kollkatta rolls,saha.subroto@gmail.com,Kripal Patel,01-04-2025,,,,,,,,,,
32379,Doner & Burger,Jaidev@donerburger.in,Lakshita Thakor,01-04-2025,,,,,,,,,,
11037,Shree Ganga Sweets & Restaurant,smbujn@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
178,22nd Parallel,ajith@22ndparallel.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
38891,Simpli Namdhari`s,ashokapillar@simplinamdharis.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
42004,Brahmins Thette Idli,pephospitality@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
49480,Chaipartner,mitulpadsala@gmail.com,Ria Bafna,01-04-2025,,,,,,,,,,
130629,LASSI DAY CAFE,lassidaycafe@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
54769,World Of Coffe,coffeeaddict0390@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
121660,3 mangos,petpooja@3mangos.co.in,Kamalakar Kasim,01-04-2025,,,,,,,,,,
110862,Demitasse Coffee (Hadapsar),Demitassecoffeeindia@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
109630,Shanghai Court,shanghaicourt2@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
88544,Junior Kuppanna,admin@kuppanna.com,Akash Yedur,01-04-2025,,,,,,,,,,
16247,The Pizza Cafe,pankaj.kumar1902@gmail.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
140905,POPTOS (V V NAGAR),nilesh.darji@realnamkeen.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
56533,Harleys,admin@harleys.in,Aman Kota,01-04-2025,,,,,,,,,,
34151,Kamat Upachar,citokamat@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
73802,Hotel Prasad Food Divine (Kalyan East),nileshsuryavanshi.ns@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
49845,chaiholic,Rishabh.gulati161@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
242386,Muscleholics,muscleholicsindia@gmail.com,Aman Mutneja,01-04-2025,,,,,,,,,,
186446,Artjuna - Anjuna,samuel.ravikumar@artjuna.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
46886,Natraj Chole Bhature,Connectwithnatraj@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
124058,DOSA PLANET,sunshinehospitality@yahoo.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
157987,PIZZALANE,madoverchicken@gmail.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
57618,Pink Adrak,ankur@pinkadrakft.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
68190,Brew Culture,brewculture18@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
111758,Mr Idli,Ketan.dave@mridli.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
76487,Twist The Scoop,dahiyajatin009@gmail.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
56468,Kulfi house,info@kulfihouse.com,Aman Kota,01-04-2025,,,,,,,,,,
69909,Bon Gateu The Europian Bakery,Bongateaubakeryncafe@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
151655,RITZ CLASSIC RESTAURANT & BAR,Smrutidessai50@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
79648,Chai Chaska Tea Cafe,anasfoods2020@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
237572,Happy hours,happyhoursgtk@gmail.com,Pradipta Sen,01-04-2025,,,,,,,,,,
210911,The Mayflower,coworkerschennai@gmail.com,Sudhin Ravindran,01-04-2025,,,,,,,,,,
159398,KBC Vashi,waseemh@eatopiaglobal.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
51086,Rolls On Coals,roc.pos08@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
201196,Shauryawada Handewadi,shauryawadagroup@gmail.com,Ria Bafna,01-04-2025,,,,,,,,,,
45940,SALAMAT SHAHJI,ibadshahji313@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
17810,Talk Of The Town,tottjpr@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
96824,Hotel Matoshree,manojsurwase3490@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
61656,Snack Eat,beyotomo@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
55588,"Crazy Momos, Nanded City",crazymomosho@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
90629,Shyamji's Chole Bhature,restoessentials@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
58818,Smokin Joes,feedback@smokinjoespizza.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
56545,Shree Balaji Foods,sribalajifoods1@gmail.com,Aman Kota,01-04-2025,,,,,,,,,,
55925,Chettys Corner,chettysmkting@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
66695,Hyd Chefs,hydchefs07@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
50660,Classic Rider Cafe,franchise@classicridercafe.com,Dilna P,01-04-2025,,,,,,,,,,
56266,Kamat Hotel Kapali,gautam.kamat5@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
172491,The ministry shwarma,ministryofshawarma@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
203687,The Prem's Hotel - Koregaon Park,iceberghospitality@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
121997,Real Sandwich,realsandwichjnd@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
87370,The Netrik's Joint,thenetriksjoint@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
120810,SHREE ROYAL WARRIOR BAKERY AND SWEETS,manojnaran01@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
287547,Mahabelly @ Depot 48,z.jacob@mahabelly.com,Shalvi Jhaveri,01-04-2025,,,,,,,,,,
28438,Madrasi Kaapi House,madrasikaapi@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
20860,Chowman,chowmankolkata@gmail.com,Akash Yedur,01-04-2025,,,,,,,,,,
60071,Wok & Chops,sundeep@mybutler.in,Shitanshu Shah,01-04-2025,,,,,,,,,,
99036,Sudamache Pohe,sbhosale6666@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
37394,Gallops Food Plaza (Fedara),jaiveer.gallops@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
45041,BURGER GRAND,burgergrand.nd@gmail.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
64988,Mex?,Mexe.chennai@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
188225,KUP Coffee Roasters,sip@kup.world,Sudhin Ravindran,01-04-2025,,,,,,,,,,
54454,Royal Co-operative Society,mavinash070@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
109561,Goli Vada Pav,business@mayajaal.com,Dilna P,01-04-2025,,,,,,,,,,
187744,Coconut Juice Bar - UTS,underthestars023@gmail.com,Aman Kota,01-04-2025,,,,,,,,,,
69312,Zingbus WL 1,food@zingbus.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
42231,Popular Fresh Momos N More,popularfresh1234@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
59772,Chai Central,sushil@chaicentral.in,Jinalben Chavda,01-04-2025,,,,,,,,,,
39099,Molly Moo Ice-Cream,sachin_khurana@hotmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
201742,Millets Maharaj,meharajfoodsaccs@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
62820,FPF Coffee Wale Bhaya,fpfcoffeewalebhaiya@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
111867,Hot Bucket Biryani,sunilkacham@gmail.com,Rahul Taak,01-04-2025,,,,,,,,,,
36295,Spice Hub Restro Cafe (Thaltej),tej71098@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
57734,Mezze Foods,anush.rajasekaran@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
20720,Oh My Shawarma,monishselva98@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
104828,Love & Latte,foodlovenlattedelivery@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
61391,Cakes Wagon,cakeswagon@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
38477,Brownie Heaven,nishant@brownieheavenindia.com,Dilna P,01-04-2025,,,,,,,,,,
63124,PLATTER,gfshospitality@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
35908,Thorats Barbeque Misal,Abhishektati2@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
14056,Momoz Chinese Delicacy,momozbtm@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
74006,Garuda Mall Food Court,vijaynair@garudamall.net,Kamalakar Kasim,01-04-2025,,,,,,,,,,
59099,BLIND CH3MISTRY,payal.k.siddharth@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
21553,Kebabs & Curries Co,varunbehl165@yahoo.in,Lakshita Thakor,01-04-2025,,,,,,,,,,
147025,DRINK N DREAM,kitchendnd86@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
97306,Unbox Cafe,morris@thehosteller.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
138900,Peetuk,PEETUKRAM@GMAIL.COM,Shitanshu Shah,01-04-2025,,,,,,,,,,
9178,KABAB CHOICE,skybrands.retail@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
203375,THE YELLOW CHILLI,nayyar.rishi1996@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
